province_code,province_name,city,site_name,site_id,site_type,latitude,longitude,area_sqm,former_use,contamination_level,soil_suitability,transit_distance_m,infrastructure_readiness,activity_status,viability_score,estimated_units,estimated_remediation_cad,recommended_form
ON,Ontario,Brampton,Brampton Parking Lot 1738,brampton-osm-parking-lot-178591460,parking_lot,43.7119332636364,-79.6305406204545,10757,surface parking,medium,73,168,88,likely_active,16,203,2689250,mid-rise
ON,Ontario,Brampton,Brampton Parking Lot 1739,brampton-osm-parking-lot-178592978,parking_lot,43.7088642571429,-79.6448420571429,1200,surface parking,medium,73,19,88,likely_active,16,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1740,brampton-osm-parking-lot-179521624,parking_lot,43.7253906,-79.8005381375,3591,surface parking,medium,73,174,88,likely_active,12,68,897750,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1741,brampton-osm-parking-lot-180906527,parking_lot,43.75382972,-79.81659626,1200,surface parking,medium,73,537,88,likely_active,4,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1742,brampton-osm-parking-lot-180906543,parking_lot,43.7542621,-79.817931,1200,surface parking,medium,73,475,88,likely_active,8,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1743,brampton-osm-parking-lot-182284828,parking_lot,43.6724534923077,-79.8120936846154,1200,surface parking,medium,73,460,88,likely_active,8,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1744,brampton-osm-parking-lot-182528570,parking_lot,43.6405226827586,-79.7882606482759,10677,surface parking,medium,73,344,88,likely_active,12,202,2669250,mid-rise
ON,Ontario,Brampton,Brampton Parking Lot 1745,brampton-osm-parking-lot-182786830,parking_lot,43.6451611347826,-79.7800558043478,3731,surface parking,medium,73,705,88,likely_active,5,71,932750,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1746,brampton-osm-parking-lot-182797860,parking_lot,43.6458105,-79.78281814,1200,surface parking,medium,73,569,88,likely_active,4,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1749,brampton-osm-parking-lot-186709303,parking_lot,43.74426004,-79.73865368,1200,surface parking,medium,73,325,88,likely_active,8,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1750,brampton-osm-parking-lot-187196554,parking_lot,43.65816144,-79.8448022,1708,surface parking,medium,73,1567,88,likely_active,4,32,427000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1751,brampton-osm-parking-lot-187196680,parking_lot,43.65679022,-79.84502062,1200,surface parking,medium,73,1674,88,likely_active,4,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1752,brampton-osm-parking-lot-187196681,parking_lot,43.6562253444444,-79.8448171,1200,surface parking,medium,73,1703,88,likely_active,4,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1753,brampton-osm-parking-lot-187708705,parking_lot,43.6232010285714,-79.7148950857143,1200,surface parking,medium,73,216,88,likely_active,12,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1754,brampton-osm-parking-lot-187810689,parking_lot,43.6315061,-79.71778218,1200,surface parking,medium,73,221,88,likely_active,12,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1755,brampton-osm-parking-lot-187810691,parking_lot,43.63081134,-79.71784169,1430,surface parking,medium,73,170,88,likely_active,12,27,357500,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1756,brampton-osm-parking-lot-187810795,parking_lot,43.6319492,-79.7171054,1200,surface parking,medium,73,294,88,likely_active,12,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1757,brampton-osm-parking-lot-187858886,parking_lot,43.735573525,-79.716726375,5252,surface parking,medium,73,359,88,likely_active,9,99,1313000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1758,brampton-osm-parking-lot-190680043,parking_lot,43.7179034846154,-79.7890028538461,2413,surface parking,medium,73,544,88,likely_active,4,46,603250,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1759,brampton-osm-parking-lot-190680044,parking_lot,43.7168338684211,-79.7879939631579,1200,surface parking,medium,73,576,88,likely_active,4,23,300000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1760,brampton-osm-parking-lot-190680048,parking_lot,43.7176056222222,-79.7901613555556,3116,surface parking,medium,73,638,88,likely_active,4,59,779000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1761,brampton-osm-parking-lot-190680049,parking_lot,43.7158881857143,-79.7880529142857,2232,surface parking,medium,73,649,88,likely_active,4,42,558000,low-rise
ON,Ontario,Brampton,Brampton Parking Lot 1762,brampton-osm-parking-lot-193196060,parking_lot,43.714129296,-79.77981068,12604,surface parking,medium,73,77,88,likely_active,21,238,3151000,mid-rise
ON,Ontario,Brampton,Brampton Parking Lot 1763,brampton-osm-parking-lot-194034407,parking_lot,43.7161329625,-79.717854375,3088,surface parking,medium,73,61,88,likely_active,16,58,772000,low-rise
ON,Ontario,Brampton,Derrydale Golf Course,brampton-osm-parking-lot-119879855,parking_lot,43.6439230678571,-79.7128894,186288,golf course repurpose,low,73,309,88,likely_active,33,3912,16765920,mixed-use
ON,Ontario,Brampton,GO/VIA Parking - Brampton,brampton-osm-parking-lot-33294505,parking_lot,43.6856408,-79.7670196333333,4164,surface parking,medium,73,199,88,likely_active,12,79,1041000,low-rise
ON,Ontario,Brampton,Hurontario and 407 Park and Ride,brampton-osm-parking-lot-137223306,parking_lot,43.6522588625,-79.7113231,2972,surface parking,medium,73,38,88,likely_active,16,56,743000,low-rise
ON,Ontario,Brampton,Kennedy Square Mall,brampton-osm-dead-mall-33300669,dead_mall,43.6898398611111,-79.7381842111111,17226,retail complex,medium,65,222,80,likely_active,18,391,4306500,mid-rise
ON,Ontario,Brampton,Lionhead Golf Club,brampton-osm-parking-lot-33194790,parking_lot,43.6457853776596,-79.7893068351064,1483000,golf course repurpose,low,73,715,88,likely_active,29,31143,133470000,mixed-use
ON,Ontario,Brampton,Lot 3,brampton-osm-parking-lot-126856773,parking_lot,43.6545258333333,-79.7372174777778,13321,surface parking,medium,73,221,88,likely_active,18,252,3330250,mid-rise
ON,Ontario,Brampton,Lot 5,brampton-osm-parking-lot-185572453,parking_lot,43.6558684142857,-79.7408011,5920,surface parking,medium,73,78,88,likely_active,17,112,1480000,low-rise
ON,Ontario,Brampton,Lot 6,brampton-osm-parking-lot-185572454,parking_lot,43.6564633555556,-79.7417183666667,5325,surface parking,medium,73,60,88,likely_active,17,101,1331250,low-rise
ON,Ontario,Brampton,Malton GO North Lot,brampton-osm-parking-lot-127841534,parking_lot,43.70556266875,-79.63925120625,18596,surface parking,medium,73,92,88,likely_active,24,351,4649000,mid-rise
ON,Ontario,Brampton,Mayfield Golf Club,brampton-osm-parking-lot-43936254,parking_lot,43.79070205,-79.78787711875,704099,golf course repurpose,low,73,1943,88,likely_active,29,14786,63368910,mixed-use
ON,Ontario,Brampton,Nelson Square Parking Garage,brampton-osm-parking-lot-33294206,parking_lot,43.68606226,-79.7615015,1892,surface parking,medium,73,38,88,likely_active,16,36,473000,low-rise
ON,Ontario,Brampton,Parkshore Golf Club,brampton-osm-parking-lot-35357085,parking_lot,43.7335570892857,-79.6486708035714,292356,golf course repurpose,low,73,544,88,likely_active,29,6139,26312040,mixed-use
ON,Ontario,Brampton,Peel Village Golf Club,brampton-osm-parking-lot-33140404,parking_lot,43.6681495702128,-79.7257552808511,301244,golf course repurpose,low,73,358,88,likely_active,33,6326,27111960,mixed-use
ON,Ontario,Brampton,Shoppers World Brampton,brampton-osm-dead-mall-33298271,dead_mall,43.6662403168421,-79.7378190578947,77504,retail complex,medium,65,234,80,likely_active,28,1758,19376000,mixed-use
ON,Ontario,Brampton,Streetsville Glen Golf Course,brampton-osm-parking-lot-119278909,parking_lot,43.6221883571429,-79.7644062857143,315049,golf course repurpose,low,73,312,88,likely_active,33,6616,28354410,mixed-use
ON,Ontario,Brampton,Tenant parking,brampton-osm-parking-lot-33294698,parking_lot,43.6832934818182,-79.7708743181818,17955,surface parking,medium,73,190,88,likely_active,20,339,4488750,mid-rise
ON,Ontario,Brampton,Turnberry Golf Club,brampton-osm-parking-lot-52135119,parking_lot,43.7235148411765,-79.7742481529412,363498,golf course repurpose,low,73,417,88,likely_active,33,7633,32714820,mixed-use
AB,Alberta,Calgary,12 Mile Coulee Park parking,calgary-osm-parking-lot-39423558,parking_lot,51.1226630428571,-114.233729914286,1200,surface parking,medium,73,432,88,likely_active,8,23,300000,low-rise
AB,Alberta,Calgary,39 Avenue LRT Park and Ride east lot,calgary-osm-parking-lot-9609074,parking_lot,51.0175292105263,-114.060926447368,4245,surface parking,medium,73,32,88,likely_active,16,80,1061250,low-rise
AB,Alberta,Calgary,39 Avenue LRT Park and Ride west lot,calgary-osm-parking-lot-9609072,parking_lot,51.017524125,-114.06175786875,2091,surface parking,medium,73,26,88,likely_active,16,40,522750,low-rise
AB,Alberta,Calgary,64th Avenue Parking Lot,calgary-osm-parking-lot-23825875,parking_lot,51.1089064444444,-114.084439055556,3077,surface parking,medium,73,313,88,likely_active,8,58,769250,low-rise
AB,Alberta,Calgary,Alberta Childrens's Hospital Lot 1,calgary-osm-parking-lot-26809279,parking_lot,51.0742514821429,-114.146190153571,8112,surface parking,medium,73,86,88,likely_active,18,153,2028000,mid-rise
AB,Alberta,Calgary,Anderson LRT Park and Ride,calgary-osm-parking-lot-9608518,parking_lot,50.9549402058824,-114.073372141176,15297,surface parking,medium,73,61,88,likely_active,22,289,3824250,mid-rise
AB,Alberta,Calgary,Anderson Place Visitor Parking,calgary-osm-parking-lot-52431966,parking_lot,50.95005894,-114.08361116,1200,surface parking,medium,73,46,88,likely_active,16,23,300000,low-rise
AB,Alberta,Calgary,Art Parkade,calgary-osm-parking-lot-4970205,parking_lot,51.0754902449275,-114.130154485507,7613,surface parking,medium,73,154,88,likely_active,14,144,1903250,low-rise
AB,Alberta,Calgary,Ascension School parking,calgary-osm-parking-lot-32765755,parking_lot,51.1465136222222,-114.059990144444,2642,surface parking,medium,73,85,88,likely_active,16,50,660500,low-rise
AB,Alberta,Calgary,ATB & Starbucks customer parking,calgary-osm-parking-lot-149594677,parking_lot,50.98365034,-114.04149583,1200,surface parking,low,73,140,88,likely_active,22,25,108000,low-rise
AB,Alberta,Calgary,Bankers Hall West Parkade,calgary-osm-parking-lot-127734678,parking_lot,51.0451655777778,-114.070866722222,1918,surface parking,medium,73,114,88,likely_active,16,36,479500,low-rise
AB,Alberta,Calgary,Barclay Centre Parkade,calgary-osm-parking-lot-127718865,parking_lot,51.0473942875,-114.0706650375,1200,surface parking,medium,73,39,88,likely_active,16,23,300000,low-rise
AB,Alberta,Calgary,Beddington Golf Park,calgary-osm-parking-lot-111196021,parking_lot,51.1355109333333,-114.066083783333,36261,golf course repurpose,low,73,500,88,likely_active,33,761,3263490,mixed-use
AB,Alberta,Calgary,Beddington Shopping Centre,calgary-osm-dead-mall-23661436,dead_mall,51.126893824359,-114.069434387179,13928,retail complex,medium,65,142,80,likely_active,19,316,3482000,mid-rise
AB,Alberta,Calgary,Beddington Towne Centre,calgary-osm-dead-mall-23661439,dead_mall,51.1269895395833,-114.073594179167,18349,retail complex,medium,65,151,80,likely_active,18,416,4587250,mid-rise
AB,Alberta,Calgary,Berkley Gate/Porcupine Valley Parking Lot,calgary-osm-parking-lot-23825881,parking_lot,51.1251708142857,-114.098721971429,2229,surface parking,medium,73,235,88,likely_active,12,42,557250,low-rise
AB,Alberta,Calgary,Blue Lot,calgary-osm-parking-lot-107101008,parking_lot,51.13382994375,-114.00589944375,7031,surface parking,medium,73,348,88,likely_active,10,133,1757750,low-rise
AB,Alberta,Calgary,Bow Parkade - Impark Lot 232,calgary-osm-parking-lot-127731063,parking_lot,51.0471483555556,-114.067190511111,4857,surface parking,medium,73,61,88,likely_active,16,92,1214250,low-rise
AB,Alberta,Calgary,Bow Valley College & Devry,calgary-osm-parking-lot-27202039,parking_lot,51.0474389357143,-113.998142207143,23528,surface parking,medium,73,257,88,likely_active,23,445,5882000,mixed-use
AB,Alberta,Calgary,Bowmont Park south end,calgary-osm-parking-lot-49071676,parking_lot,51.0803907785714,-114.165761842857,1267,surface parking,medium,73,204,88,likely_active,12,24,316750,low-rise
AB,Alberta,Calgary,Brentwood LRT Park and Ride (free),calgary-osm-parking-lot-4970188,parking_lot,51.0876407,-114.134891255172,5121,surface parking,medium,73,138,88,likely_active,16,97,1280250,low-rise
AB,Alberta,Calgary,Brentwood Village Shopping Centre,calgary-osm-dead-mall-18989711,dead_mall,51.085788365625,-114.1252410875,19671,retail complex,medium,65,158,80,likely_active,19,446,4917750,mid-rise
AB,Alberta,Calgary,Briseboise Drive/Many Owls Parking Lot,calgary-osm-parking-lot-23825878,parking_lot,51.10388237,-114.126683,1200,surface parking,medium,73,383,88,likely_active,8,23,300000,low-rise
AB,Alberta,Calgary,Calgary Canoe Club parking,calgary-osm-parking-lot-18029723,parking_lot,50.9868565,-114.117749844444,1549,surface parking,medium,73,628,88,likely_active,4,29,387250,low-rise
AB,Alberta,Calgary,Calgary Dead Mall 5750,calgary-osm-dead-mall-26819101,dead_mall,51.0204091828571,-114.169970677143,8014,retail complex,medium,65,297,80,likely_active,12,182,2003500,mid-rise
AB,Alberta,Calgary,Calgary Dead Mall 5751,calgary-osm-dead-mall-26819103,dead_mall,51.0180755390244,-114.169731407317,5997,retail complex,medium,65,78,80,likely_active,15,136,1499250,low-rise
AB,Alberta,Calgary,Calgary Dead Mall 5752,calgary-osm-dead-mall-26819109,dead_mall,51.0173626052632,-114.172359010526,2302,retail complex,medium,65,46,80,likely_active,14,52,575500,low-rise
AB,Alberta,Calgary,Calgary Dead Mall 5753,calgary-osm-dead-mall-26819111,dead_mall,51.0159101294118,-114.171789964706,3129,retail complex,medium,65,130,80,likely_active,14,71,782250,low-rise
AB,Alberta,Calgary,Calgary Dead Mall 5754,calgary-osm-dead-mall-26819116,dead_mall,51.014293532,-114.17002773,3769,retail complex,medium,65,146,80,likely_active,14,85,942250,low-rise
AB,Alberta,Calgary,Calgary Dead Mall 5757,calgary-osm-dead-mall-26819136,dead_mall,51.0196903136364,-114.162901972727,17683,retail complex,medium,65,178,80,likely_active,18,401,4420750,mid-rise
AB,Alberta,Calgary,Calgary Dead Mall 5759,calgary-osm-dead-mall-26819142,dead_mall,51.0212877833333,-114.162098741667,3964,retail complex,medium,65,62,80,likely_active,14,90,991000,low-rise
AB,Alberta,Calgary,Calgary Dead Mall 5761,calgary-osm-dead-mall-26819144,dead_mall,51.01751668,-114.16136178,1200,retail complex,medium,65,105,80,likely_active,14,27,300000,low-rise
AB,Alberta,Calgary,Calgary Dead Mall 5762,calgary-osm-dead-mall-26819146,dead_mall,51.01710744,-114.16056258,1200,retail complex,medium,65,41,80,likely_active,14,27,300000,low-rise
AB,Alberta,Calgary,Calgary Dead Mall 5933,calgary-osm-dead-mall-118121816,dead_mall,51.1013789809524,-114.140109138095,1200,retail complex,medium,65,56,80,likely_active,14,27,300000,low-rise
AB,Alberta,Calgary,Calgary Golf & Country Club,calgary-osm-parking-lot-10556165,parking_lot,51.005051762069,-114.089126631034,494351,golf course repurpose,low,73,536,88,likely_active,29,10381,44491590,mixed-use
AB,Alberta,Calgary,Calgary Parking Lot 26,calgary-osm-parking-lot-161623607,parking_lot,51.0499441333333,-114.060822426667,1849,surface parking,low,73,140,88,likely_active,22,39,166410,low-rise
AB,Alberta,Calgary,Calgary Parking Lot 352,calgary-osm-parking-lot-140293626,parking_lot,50.9034467238095,-114.019737233333,1447,surface parking,low,73,140,88,likely_active,22,30,130230,low-rise
AB,Alberta,Calgary,Calgary Parking Lot 353,calgary-osm-parking-lot-140293627,parking_lot,50.9013802,-114.021309890909,1200,surface parking,low,73,140,88,likely_active,22,25,108000,low-rise
AB,Alberta,Calgary,Calgary Parking Lot 366,calgary-osm-parking-lot-149608844,parking_lot,51.0666485785714,-114.057974121429,1200,surface parking,low,73,140,88,likely_active,22,25,108000,low-rise
AB,Alberta,Calgary,Calgary Parking Lot 369,calgary-osm-parking-lot-151460515,parking_lot,51.15646552,-114.06751628,1200,surface parking,low,73,140,88,likely_active,22,25,108000,low-rise
AB,Alberta,Calgary,Calgary Parking Lot 370,calgary-osm-parking-lot-151473984,parking_lot,51.2105596131579,-113.984360678947,23905,surface parking,low,73,140,88,likely_active,34,502,2151450,mixed-use
AB,Alberta,Calgary,Calgary Parking Lot 372,calgary-osm-parking-lot-152444134,parking_lot,51.2092830588235,-113.992889023529,14391,surface parking,low,73,140,88,likely_active,28,302,1295190,mid-rise
AB,Alberta,Calgary,Calgary Parking Lot 373,calgary-osm-parking-lot-152444135,parking_lot,51.2085506714286,-113.991103842857,1200,surface parking,low,73,140,88,likely_active,22,25,108000,low-rise
AB,Alberta,Calgary,Calgary Parking Lot 374,calgary-osm-parking-lot-152762525,parking_lot,51.04107938,-114.063962832,3395,surface parking,low,73,140,88,likely_active,22,71,305550,low-rise
AB,Alberta,Calgary,Calgary Parking Lot 377,calgary-osm-parking-lot-153128219,parking_lot,51.0728524571429,-114.161219271429,1200,surface parking,low,73,140,88,likely_active,22,25,108000,low-rise
AB,Alberta,Calgary,Calgary Parking Lot 379,calgary-osm-parking-lot-154431058,parking_lot,51.0395932818182,-114.088530918182,1200,surface parking,low,73,140,88,likely_active,22,25,108000,low-rise
