source_dataset,source_category,source_site_id,province_code,province_name,city,site_name,site_type,latitude,longitude,area_sqm,former_use,contamination_level,soil_suitability,transit_distance_m,infrastructure_readiness,activity_status,viability_score,estimated_units,estimated_remediation_cad,recommended_form,contamination_group_count,contamination_groups,contamination_types,contamination_record_count,est_cost_min_cad_per_tonne,est_cost_max_cad_per_tonne,est_cost_avg_mid_cad_per_tonne
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-30905349,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5503,parking_lot,49.8680874421053,-97.2424516473684,10065,surface parking,medium,73,66,88,likely_active,19,190,2516250,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32671218,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5504,parking_lot,49.8879951666667,-97.1425955444444,7204,surface parking,medium,73,90,88,likely_active,18,136,1801000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32671327,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5508,parking_lot,49.8906977666667,-97.1370675666667,1200,surface parking,medium,73,85,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32671362,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5510,parking_lot,49.8957402,-97.14268338,3148,surface parking,medium,73,28,88,likely_active,16,59,787000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32671368,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5511,parking_lot,49.8949335,-97.1431225857143,2673,surface parking,medium,73,66,88,likely_active,16,51,668250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32671377,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5512,parking_lot,49.8953276714286,-97.1462705285714,3527,surface parking,medium,73,135,88,likely_active,16,67,881750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32671397,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5513,parking_lot,49.89514594,-97.13599924,1475,surface parking,medium,73,45,88,likely_active,16,28,368750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32707888,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5517,parking_lot,49.9170055,-97.21088278,7277,surface parking,medium,73,73,88,likely_active,18,138,1819250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708604,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5518,parking_lot,49.91932168,-97.20850086,3347,surface parking,medium,73,114,88,likely_active,16,63,836750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708606,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5519,parking_lot,49.9205567909091,-97.2083841090909,6223,surface parking,medium,73,150,88,likely_active,17,118,1555750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708607,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5520,parking_lot,49.9213206142857,-97.2087229571429,13330,surface parking,medium,73,132,88,likely_active,21,252,3332500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708608,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5521,parking_lot,49.9205053285714,-97.2098850571429,5263,surface parking,medium,73,234,88,likely_active,13,99,1315750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708801,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5522,parking_lot,49.9194903714286,-97.2121636,1544,surface parking,medium,73,220,88,likely_active,12,29,386000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708897,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5523,parking_lot,49.9193897555556,-97.2145756555555,9644,surface parking,medium,73,268,88,likely_active,15,182,2411000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708898,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5524,parking_lot,49.91832766,-97.21459698,8776,surface parking,medium,73,192,88,likely_active,15,166,2194000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708900,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5525,parking_lot,49.91753352,-97.21463464,7407,surface parking,medium,73,172,88,likely_active,14,140,1851750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708901,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5526,parking_lot,49.9200562666667,-97.2146012333333,8572,surface parking,medium,73,330,88,likely_active,11,162,2143000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32708930,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5527,parking_lot,49.91922374,-97.21288184,1284,surface parking,medium,73,196,88,likely_active,12,24,321000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-32802523,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5528,parking_lot,49.8869392714286,-97.1394101,2103,surface parking,medium,73,89,88,likely_active,16,40,525750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33066633,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5529,parking_lot,49.8878158826087,-97.1315617608696,4166,surface parking,medium,73,52,88,likely_active,16,79,1041500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33067819,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5530,parking_lot,49.8901558777778,-97.1350170444444,3677,surface parking,medium,73,100,88,likely_active,16,69,919250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33094694,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5531,parking_lot,49.8923228222222,-97.1447820148148,2952,surface parking,medium,73,100,88,likely_active,16,56,738000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33163776,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5532,parking_lot,49.8890600857143,-97.1355923285714,1899,surface parking,medium,73,31,88,likely_active,16,36,474750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33164337,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5535,parking_lot,49.8938559176471,-97.1362545764706,2163,surface parking,medium,73,38,88,likely_active,16,41,540750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33164350,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5536,parking_lot,49.8945290227273,-97.1365127272727,2666,surface parking,medium,73,71,88,likely_active,16,50,666500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33165836,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5537,parking_lot,49.8903944857143,-97.1466542142857,2290,surface parking,medium,73,103,88,likely_active,16,43,572500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33165866,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5538,parking_lot,49.890543105,-97.145878525,1817,surface parking,medium,73,148,88,likely_active,16,34,454250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33166279,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5539,parking_lot,49.8943577,-97.1460766,2442,surface parking,medium,73,138,88,likely_active,16,46,610500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33166839,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5540,parking_lot,49.8936476888889,-97.1473052111111,5081,surface parking,medium,73,83,88,likely_active,16,96,1270250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33193875,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5544,parking_lot,49.8864321,-97.14358742,1202,surface parking,medium,73,38,88,likely_active,16,23,300500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33193878,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5545,parking_lot,49.88626102,-97.14290786,1200,surface parking,medium,73,37,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33194206,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5547,parking_lot,49.88629804,-97.1399835,1640,surface parking,medium,73,128,88,likely_active,16,31,410000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33297425,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5548,parking_lot,49.8987103625,-97.13738400625,1878,surface parking,medium,73,43,88,likely_active,16,35,469500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33408775,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5550,parking_lot,49.8801531,-97.12880824,1200,surface parking,medium,73,131,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33408776,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5551,parking_lot,49.8792689714286,-97.1283990857143,2097,surface parking,medium,73,96,88,likely_active,16,40,524250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33573287,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5552,parking_lot,49.8811358142857,-97.1303781142857,1200,surface parking,medium,73,124,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-33613518,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5554,parking_lot,49.87489444,-97.11798916,1200,surface parking,medium,73,35,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-34611615,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5555,parking_lot,49.8708635846154,-97.2291588769231,4741,surface parking,medium,73,408,88,likely_active,9,90,1185250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-35974739,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5556,parking_lot,49.8630669571429,-97.1333968714286,2384,surface parking,medium,73,31,88,likely_active,16,45,596000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-37354790,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5557,parking_lot,49.95477201,-97.25152502,2228,surface parking,medium,73,1360,88,likely_active,4,42,557000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-37354792,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5558,parking_lot,49.96044695,-97.247498575,1269,surface parking,medium,73,1817,88,likely_active,4,24,317250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-39413932,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5559,parking_lot,49.8426758733333,-97.1540146666667,4352,surface parking,medium,73,43,88,likely_active,16,82,1088000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-39476188,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5560,parking_lot,49.84033089,-97.15571413,1200,surface parking,medium,73,183,88,likely_active,12,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-39501724,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5561,parking_lot,49.8124360666667,-97.1646438083333,1994,surface parking,medium,73,58,88,likely_active,16,38,498500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-40250550,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5562,parking_lot,49.8712642125,-97.233985525,3641,surface parking,medium,73,152,88,likely_active,12,69,910250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-40297606,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5563,parking_lot,49.8433212142857,-97.1782976642857,10398,surface parking,medium,73,113,88,likely_active,19,197,2599500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-41125055,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5564,parking_lot,49.800526068421,-97.1631474842105,17923,surface parking,medium,73,163,88,likely_active,20,339,4480750,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-41128043,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5565,parking_lot,49.8315335625,-97.1684161625,4386,surface parking,medium,73,137,88,likely_active,16,83,1096500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-45459773,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5566,parking_lot,49.89651524,-97.14207216,1316,surface parking,medium,73,20,88,likely_active,16,25,329000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-46036110,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5567,parking_lot,49.9340550166667,-97.1943926833333,5652,surface parking,medium,73,67,88,likely_active,17,107,1413000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-50194208,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5568,parking_lot,49.8800268166667,-97.27467295,1200,surface parking,medium,73,65,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-50319804,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5569,parking_lot,49.8885929235294,-97.1306858823529,2489,surface parking,medium,73,79,88,likely_active,16,47,622250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-51687528,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5570,parking_lot,49.8662542416667,-97.3176483,1200,surface parking,medium,73,341,88,likely_active,8,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-54896697,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5571,parking_lot,49.7888075272727,-97.1604197363636,5326,surface parking,medium,73,81,88,likely_active,17,101,1331500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56235115,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5574,parking_lot,49.87572779,-97.10638981,2276,surface parking,medium,73,351,88,likely_active,8,43,569000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56235117,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5575,parking_lot,49.8746371285714,-97.1065465428571,4198,surface parking,medium,73,271,88,likely_active,12,79,1049500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722683,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5576,parking_lot,49.7810222214286,-97.1576537428571,2719,surface parking,medium,73,50,88,likely_active,16,51,679750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722690,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5577,parking_lot,49.8949692375,-97.0636005,18545,surface parking,medium,73,139,88,likely_active,24,351,4636250,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722691,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5578,parking_lot,49.8960725,-97.0643899714286,4684,surface parking,medium,73,32,88,likely_active,16,89,1171000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722692,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5579,parking_lot,49.8967174,-97.06429585,1200,surface parking,medium,73,65,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722695,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5580,parking_lot,49.89726026,-97.06622355,12540,surface parking,medium,73,63,88,likely_active,21,237,3135000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722700,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5581,parking_lot,49.89670576,-97.06756678,1627,surface parking,medium,73,136,88,likely_active,16,31,406750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722701,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5582,parking_lot,49.8965912285714,-97.0682777,1586,surface parking,medium,73,177,88,likely_active,12,30,396500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722702,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5583,parking_lot,49.8957315181818,-97.0686423454545,19358,surface parking,medium,73,255,88,likely_active,21,366,4839500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722703,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5584,parking_lot,49.8954840375,-97.0657362875,14910,surface parking,medium,73,71,88,likely_active,22,282,3727500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722709,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5585,parking_lot,49.89786176,-97.06827218,2366,surface parking,medium,73,102,88,likely_active,16,45,591500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722714,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5586,parking_lot,49.8965531777778,-97.0634370777778,3521,surface parking,medium,73,75,88,likely_active,16,67,880250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56722716,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5587,parking_lot,49.8961376333333,-97.0615377444445,9352,surface parking,medium,73,119,88,likely_active,19,177,2338000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56995910,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5588,parking_lot,49.8235430076923,-97.1523535153846,3483,surface parking,medium,73,47,88,likely_active,16,66,870750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56995912,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5589,parking_lot,49.8231118428571,-97.1535211428571,2455,surface parking,medium,73,80,88,likely_active,16,46,613750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-56997263,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5590,parking_lot,49.8259420666667,-97.2039817444444,1200,surface parking,medium,73,20,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57056245,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5591,parking_lot,49.85440514,-97.17362642,1200,surface parking,medium,73,81,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57056249,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5592,parking_lot,49.8535812142857,-97.1733089571429,15691,surface parking,medium,73,109,88,likely_active,22,297,3922750,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57300283,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5593,parking_lot,49.8527282105263,-97.1654210526316,15626,surface parking,medium,73,124,88,likely_active,22,295,3906500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57354824,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5594,parking_lot,49.8586401833333,-97.162505075,3597,surface parking,medium,73,163,88,likely_active,12,68,899250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57354838,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5595,parking_lot,49.8592100842105,-97.1632001947368,12406,surface parking,medium,73,88,88,likely_active,21,234,3101500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57354850,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5596,parking_lot,49.857686,-97.1673272545455,17005,surface parking,medium,73,101,88,likely_active,23,321,4251250,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846848,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5597,parking_lot,49.7866576125,-97.15344859375,1896,surface parking,medium,73,49,88,likely_active,16,36,474000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846850,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5598,parking_lot,49.7873875916667,-97.158506875,10416,surface parking,medium,73,114,88,likely_active,19,197,2604000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846855,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5599,parking_lot,49.7908612083333,-97.1569655333333,1724,surface parking,medium,73,21,88,likely_active,16,33,431000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846856,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5600,parking_lot,49.7859103545455,-97.1534821272727,1200,surface parking,medium,73,67,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846858,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5601,parking_lot,49.79032554,-97.15814956,1743,surface parking,medium,73,85,88,likely_active,16,33,435750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846880,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5602,parking_lot,49.7894207882353,-97.1582820588235,3968,surface parking,medium,73,46,88,likely_active,16,75,992000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846881,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5603,parking_lot,49.7897851916667,-97.1567539166667,1418,surface parking,medium,73,21,88,likely_active,16,27,354500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846889,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5604,parking_lot,49.7875266733333,-97.15363216,3318,surface parking,medium,73,62,88,likely_active,16,63,829500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57846893,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5605,parking_lot,49.7885013185185,-97.1564064037037,27624,surface parking,medium,73,78,88,likely_active,29,522,6906000,mixed-use,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57882882,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5606,parking_lot,49.8154125714286,-97.1989873357143,2740,surface parking,medium,73,71,88,likely_active,16,52,685000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57882884,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5607,parking_lot,49.81736471,-97.1902585,1354,surface parking,medium,73,25,88,likely_active,16,26,338500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57882887,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5608,parking_lot,49.8167296545455,-97.1951186227273,14273,surface parking,medium,73,73,88,likely_active,22,270,3568250,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57882891,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5609,parking_lot,49.81861866,-97.18901376,2589,surface parking,medium,73,92,88,likely_active,16,49,647250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57882892,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5610,parking_lot,49.8181688307692,-97.1908108076923,1200,surface parking,medium,73,43,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57882911,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5611,parking_lot,49.8186462111111,-97.1876640555556,1200,surface parking,medium,73,42,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57882912,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5612,parking_lot,49.819053175,-97.1884242333333,2231,surface parking,medium,73,95,88,likely_active,16,42,557750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-57882918,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5613,parking_lot,49.8182255555556,-97.1901205,1200,surface parking,medium,73,58,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-58357647,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5614,parking_lot,49.8204559666667,-97.1800213444444,1200,surface parking,medium,73,121,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-58360404,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5615,parking_lot,49.794484475,-97.158042,1200,surface parking,medium,73,41,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-58360407,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5616,parking_lot,49.7951390666667,-97.1581485333333,1449,surface parking,medium,73,47,88,likely_active,16,27,362250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-58360408,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5617,parking_lot,49.79264137,-97.15802033,1200,surface parking,medium,73,43,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-58360410,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5618,parking_lot,49.7944012777778,-97.1568659666667,1531,surface parking,medium,73,67,88,likely_active,16,29,382750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-58360414,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5619,parking_lot,49.7914682833333,-97.1579774333333,1200,surface parking,medium,73,87,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-58360415,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5620,parking_lot,49.7933731833333,-97.1577900833333,1200,surface parking,medium,73,67,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,winnipeg-osm-parking-lot-58360424,MB,Manitoba,Winnipeg,Winnipeg Parking Lot 5621,parking_lot,49.7934338277778,-97.1568495833333,1200,surface parking,medium,73,81,88,likely_active,16,23,300000,low-rise,,,,,,,
